Fecha,IdVehiculo,IdModelo,IdCliente,Estado,Year,Precio
2020-11-10,20303,13,28588,Nuevo,2020,64347
2021-07-13,20304,5,22934,Nuevo,2021,26802
2015-03-14,20305,6,18869,Segunda Mano,2011,34944
2021-06-14,20306,8,22096,Nuevo,2021,54366
2022-02-05,20307,8,25340,Segunda Mano,2010,27514
2018-10-20,20308,5,25668,Segunda Mano,2008,16057
2017-01-07,20309,8,27452,Segunda Mano,2016,23949
2021-11-17,20310,14,7569,Segunda Mano,2007,18746
2017-09-15,20311,5,6741,Segunda Mano,2012,15865
2017-09-19,20312,14,14606,Segunda Mano,2006,14385
2017-03-01,20313,5,8345,Segunda Mano,2011,17485
2022-12-01,20314,15,21162,Segunda Mano,2021,20075
2018-03-20,20315,7,3406,Nuevo,2018,39817
2020-03-08,20316,8,20030,Nuevo,2020,40675
2021-02-25,20317,11,13116,Segunda Mano,2014,20875
2017-04-02,20318,15,5609,Nuevo,2017,23107
2018-08-05,20319,9,24050,Segunda Mano,2014,38343
2023-08-23,20320,19,19401,Nuevo,2023,26906
2021-07-10,20321,4,17024,Nuevo,2021,40248
2022-03-12,20322,14,24547,Segunda Mano,2018,26893
2018-10-14,20323,10,21963,Nuevo,2018,45483
2020-03-31,20324,8,14540,Nuevo,2020,39742
2018-02-21,20325,4,28091,Nuevo,2018,31340
2023-02-02,20326,8,4718,Segunda Mano,2010,27529
2017-06-28,20327,7,19569,Segunda Mano,2016,34717
2016-07-23,20328,8,20263,Segunda Mano,2014,31626
2022-08-07,20329,2,9463,Segunda Mano,2016,24908
2016-11-08,20330,11,20661,Nuevo,2016,36255
2015-04-10,20331,6,1671,Segunda Mano,2000,17908
2021-04-16,20332,11,8147,Nuevo,2021,40575
2020-12-24,20333,10,25882,Nuevo,2020,43247
2021-03-31,20334,12,13465,Nuevo,2021,37500
2022-01-06,20335,12,18207,Nuevo,2022,39338
2023-12-03,20336,10,2744,Segunda Mano,2011,26843
2015-11-13,20337,4,27298,Segunda Mano,2011,24339
2015-01-02,20338,11,12661,Segunda Mano,2000,15022
2023-10-17,20339,11,21570,Segunda Mano,2022,17952
2018-01-24,20340,8,870,Nuevo,2018,48293
2023-05-08,20341,6,8371,Segunda Mano,2022,30469
2015-03-16,20342,9,27584,Segunda Mano,2005,27412
2018-01-25,20343,15,23083,Nuevo,2018,28186
2020-01-16,20344,14,8379,Segunda Mano,2017,22473
2016-09-18,20345,6,26729,Segunda Mano,2015,29106
2018-04-25,20346,6,3022,Segunda Mano,2016,25307
2015-07-19,20347,10,13804,Segunda Mano,2004,27077
2019-09-12,20348,16,17294,Segunda Mano,2014,26621
2019-08-22,20349,5,19496,Nuevo,2019,28971
2015-12-27,20350,8,12983,Segunda Mano,2002,35484
2016-05-06,20351,8,8657,Segunda Mano,2009,24124
2016-11-09,20352,9,27511,Segunda Mano,2004,30041
2015-12-07,20353,13,11954,Segunda Mano,2003,38129
2021-10-17,20354,11,4921,Nuevo,2021,37007
2019-03-29,20355,15,15325,Segunda Mano,2018,12722
2023-08-21,20356,7,5338,Nuevo,2023,46591
2021-01-01,20357,13,29428,Segunda Mano,2013,37091
2022-01-23,20358,17,26907,Segunda Mano,2015,17997
2022-02-25,20359,5,25851,Segunda Mano,2012,14281
2021-12-08,20360,14,5905,Segunda Mano,2011,17323
2018-04-17,20361,3,11629,Segunda Mano,2009,31153
2018-12-20,20362,20,540,Segunda Mano,2011,22729
2021-10-04,20363,16,6100,Segunda Mano,2014,17085
2019-04-26,20364,11,14949,Nuevo,2019,38570
2017-01-06,20365,11,18620,Segunda Mano,2005,24301
2023-04-12,20366,17,18303,Segunda Mano,2008,11502
2019-03-08,20367,4,16140,Segunda Mano,2015,25729
2018-11-28,20368,11,18340,Segunda Mano,2008,29156
2015-05-07,20369,13,18652,Segunda Mano,2002,38766
2019-08-29,20370,17,5423,Segunda Mano,2007,12641
2022-08-06,20371,13,4493,Nuevo,2022,57224
2017-10-25,20372,14,16968,Segunda Mano,2016,22230
2019-10-16,20373,8,615,Segunda Mano,2006,24736
2016-10-23,20374,15,28819,Segunda Mano,2006,16914
2020-12-19,20375,6,2718,Segunda Mano,2018,28247
2015-08-12,20376,19,25532,Segunda Mano,2003,10801
2021-01-12,20377,9,897,Nuevo,2021,40229
2017-10-18,20378,12,22262,Segunda Mano,2013,37395
2018-05-31,20379,11,21851,Segunda Mano,2017,30543
2022-03-28,20380,3,23969,Segunda Mano,2011,21630
2023-05-15,20381,20,27906,Segunda Mano,2021,24541
2018-03-13,20382,15,16597,Segunda Mano,2017,20321
2015-12-30,20383,7,27910,Segunda Mano,2004,26860
2022-05-06,20384,8,5053,Segunda Mano,2018,26566
2023-06-07,20385,12,25847,Nuevo,2023,43367
2017-06-04,20386,6,257,Segunda Mano,2013,25758
2019-11-13,20387,13,23415,Nuevo,2019,62886
2022-09-25,20388,6,18209,Segunda Mano,2008,23852
2015-06-23,20389,13,13492,Segunda Mano,2004,38726
2018-11-04,20390,12,27751,Segunda Mano,2016,35487
2018-04-01,20391,10,13411,Segunda Mano,2006,18922
2022-04-02,20392,6,9577,Nuevo,2022,38052
2016-11-25,20393,9,22379,Segunda Mano,2012,33942
2023-04-10,20394,15,11371,Segunda Mano,2020,20484
2017-10-21,20395,19,29350,Segunda Mano,2012,17810
2016-01-14,20396,16,2425,Segunda Mano,2010,28546
2018-02-05,20397,8,6231,Segunda Mano,2004,24590
2022-09-07,20398,10,9647,Segunda Mano,2021,37484
2020-05-22,20399,18,16486,Segunda Mano,2012,22074
2019-05-13,20400,15,20727,Nuevo,2019,21782
2018-07-19,20401,10,14579,Nuevo,2018,39601
2021-01-22,20402,13,912,Nuevo,2021,53388
2017-11-28,20403,11,26557,Segunda Mano,2002,16708
2018-05-28,20404,10,17293,Nuevo,2018,34217
2021-05-01,20405,5,22118,Segunda Mano,2015,18231
2020-07-28,20406,19,27044,Segunda Mano,2017,16398
2015-06-06,20407,8,25632,Segunda Mano,2010,33667
2018-12-05,20408,16,18267,Segunda Mano,2006,17623
2016-05-06,20409,17,23458,Segunda Mano,2012,19284
2016-10-18,20410,16,29275,Nuevo,2016,26655
2019-04-13,20411,10,11441,Segunda Mano,2004,27351
2019-03-15,20412,13,25059,Segunda Mano,2004,28948
2017-02-12,20413,14,20636,Nuevo,2017,29900
2018-06-11,20414,15,22986,Segunda Mano,2008,15472
2018-04-10,20415,9,18096,Segunda Mano,2016,42450
2020-12-15,20416,17,10901,Nuevo,2020,28136
2019-08-17,20417,3,5731,Segunda Mano,2011,30612
2019-01-17,20418,7,20745,Segunda Mano,2004,19693
2022-11-22,20419,8,28995,Segunda Mano,2014,22726
2016-08-29,20420,14,7007,Segunda Mano,2015,17028
2020-08-12,20421,3,22616,Nuevo,2020,39576
2023-08-22,20422,6,5838,Segunda Mano,2012,16635
2019-12-13,20423,7,7799,Segunda Mano,2016,26900
2022-03-07,20424,5,14631,Segunda Mano,2017,18049
2017-08-14,20425,17,2063,Segunda Mano,2015,17151
2023-12-10,20426,17,19744,Segunda Mano,2014,19317
2019-09-22,20427,13,29168,Segunda Mano,2008,23874
2022-12-20,20428,14,11106,Nuevo,2022,38790
2021-12-23,20429,2,5218,Segunda Mano,2015,18314
2015-09-21,20430,10,14463,Segunda Mano,2007,27490
2022-06-23,20431,15,17086,Segunda Mano,2015,16205
2017-11-23,20432,4,25975,Segunda Mano,2007,21405
2015-04-03,20433,9,5872,Segunda Mano,2014,41062
2020-06-21,20434,13,16242,Segunda Mano,2017,37617
2016-04-07,20435,7,15932,Segunda Mano,2005,28303
2016-07-21,20436,8,29857,Nuevo,2016,55427
2015-01-07,20437,8,16659,Segunda Mano,2014,34723
2018-08-06,20438,6,17996,Segunda Mano,2003,16281
2021-01-15,20439,16,24267,Segunda Mano,2008,15834
2019-01-12,20440,9,10160,Segunda Mano,2004,25606
2017-03-08,20441,15,16859,Nuevo,2017,23967
2020-02-29,20442,14,13064,Segunda Mano,2007,15593
2019-12-20,20443,10,11269,Segunda Mano,2014,28147
2016-04-17,20444,4,27915,Segunda Mano,2008,22737
2022-09-28,20445,17,6862,Nuevo,2022,22431
2019-05-08,20446,19,22692,Segunda Mano,2012,16290
2016-10-28,20447,17,5325,Segunda Mano,2004,15190
2019-09-23,20448,10,11807,Segunda Mano,2015,32980
2018-11-10,20449,7,28597,Segunda Mano,2013,19255
2015-02-17,20450,20,16814,Segunda Mano,2002,28217
2016-12-31,20451,18,24480,Segunda Mano,2004,17621
2015-06-20,20452,10,29874,Nuevo,2015,37032
2019-09-05,20453,1,2717,Nuevo,2019,31113
2016-06-14,20454,3,9474,Segunda Mano,2015,32173
2016-08-03,20455,14,9119,Segunda Mano,2009,23087
2018-11-01,20456,12,1725,Segunda Mano,2005,24591
2018-12-13,20457,17,28468,Nuevo,2018,27226
2022-10-17,20458,11,8283,Segunda Mano,2018,27941
2017-07-01,20459,5,23740,Nuevo,2017,25669
2020-11-14,20460,14,5630,Nuevo,2020,29627
2015-05-22,20461,4,19092,Segunda Mano,2005,20586
2017-10-22,20462,10,18397,Segunda Mano,2008,23378
2021-10-19,20463,5,20069,Segunda Mano,2012,14081
2017-12-02,20464,11,29204,Segunda Mano,2013,32383
2022-01-19,20465,9,28423,Segunda Mano,2012,30667
2020-10-18,20466,4,16119,Segunda Mano,2015,28377
2017-07-22,20467,18,4697,Segunda Mano,2016,22794
2023-09-27,20468,17,15869,Nuevo,2023,21501
2017-04-21,20469,20,14186,Segunda Mano,2009,18963
2022-01-14,20470,8,21911,Segunda Mano,2014,26297
2015-09-07,20471,11,23107,Nuevo,2015,42567
2015-02-07,20472,10,9263,Segunda Mano,2012,38115
2018-09-26,20473,13,8987,Segunda Mano,2007,39516
2018-03-24,20474,13,29371,Nuevo,2018,64949
2016-12-14,20475,9,27892,Segunda Mano,2004,23944
2017-04-10,20476,10,16491,Segunda Mano,2016,28732
2021-05-15,20477,7,23144,Nuevo,2021,32740
2018-03-14,20478,14,10306,Segunda Mano,2010,14366
2021-10-24,20479,16,17360,Segunda Mano,2019,25860
2023-06-24,20480,5,2531,Segunda Mano,2013,15747
2022-09-25,20481,16,25745,Nuevo,2022,33870
2023-03-21,20482,7,6212,Nuevo,2023,35475
2021-03-12,20483,16,9141,Nuevo,2021,34560
2017-08-27,20484,18,14245,Nuevo,2017,37625
2020-02-20,20485,4,13692,Nuevo,2020,32522
2017-04-11,20486,15,17886,Segunda Mano,2011,11648
2023-02-18,20487,17,21806,Segunda Mano,2009,15082
2016-02-18,20488,4,26877,Segunda Mano,2001,18407
2017-01-02,20489,12,5059,Segunda Mano,2014,33061
2016-03-17,20490,4,19109,Segunda Mano,2007,19483
2023-08-04,20491,7,13878,Segunda Mano,2012,17911
2021-01-22,20492,7,3894,Nuevo,2021,38251
2020-07-10,20493,12,12895,Nuevo,2020,49662
2020-07-07,20494,11,29428,Segunda Mano,2008,22623
2015-06-01,20495,12,3460,Segunda Mano,2008,33032
2019-10-01,20496,8,3563,Segunda Mano,2010,27805
2023-08-28,20497,9,17190,Segunda Mano,2009,24212
2018-02-13,20498,19,6312,Segunda Mano,2009,14268
2018-11-02,20499,19,8269,Segunda Mano,2008,14072
2022-08-05,20500,6,22630,Segunda Mano,2015,22172
2021-02-28,20501,15,9736,Nuevo,2021,23560
2020-07-10,20502,10,7847,Segunda Mano,2014,24994
2020-06-02,20503,12,22132,Segunda Mano,2008,30854
2017-07-31,20504,16,8298,Segunda Mano,2003,16138
2018-10-15,20505,2,23235,Nuevo,2018,31423
2020-07-30,20506,13,10951,Nuevo,2020,59832
2022-06-04,20507,15,9125,Segunda Mano,2020,15521
2022-12-19,20508,20,13181,Segunda Mano,2019,32428
2019-08-20,20509,8,17933,Segunda Mano,2004,23942
2017-11-21,20510,14,8188,Segunda Mano,2003,17620
2019-08-20,20511,5,7357,Nuevo,2019,22815
2017-06-15,20512,18,23881,Nuevo,2017,32735
2020-02-14,20513,7,28803,Segunda Mano,2010,19115
2023-10-22,20514,1,21312,Segunda Mano,2013,17336
2020-01-03,20515,17,16275,Segunda Mano,2009,16173
2019-12-31,20516,14,2,Nuevo,2019,30456
2019-08-28,20517,14,9425,Segunda Mano,2018,22268
2023-03-22,20518,14,11561,Nuevo,2023,36677
2016-07-16,20519,6,13424,Segunda Mano,2014,26538
2020-08-16,20520,13,2071,Segunda Mano,2019,45201
2020-03-07,20521,6,21991,Segunda Mano,2010,26500
2015-02-03,20522,9,3307,Segunda Mano,2010,29112
2019-03-24,20523,14,28035,Segunda Mano,2004,19949
2016-06-20,20524,1,6234,Segunda Mano,2004,19701
2019-01-31,20525,7,21285,Segunda Mano,2008,24330
2020-06-14,20526,11,9362,Segunda Mano,2016,18754
2022-08-02,20527,4,26929,Nuevo,2022,34872
2016-07-02,20528,17,12815,Segunda Mano,2002,19722
2018-04-20,20529,11,18595,Segunda Mano,2013,27991
2019-08-21,20530,12,7509,Segunda Mano,2018,33104
2021-12-11,20531,8,27590,Segunda Mano,2019,26031
2016-11-22,20532,14,10934,Segunda Mano,2006,19733
2015-05-11,20533,13,15002,Segunda Mano,2005,35887
2022-10-24,20534,14,1120,Segunda Mano,2007,12770
2020-07-26,20535,12,20212,Segunda Mano,2017,34011
2016-02-09,20536,1,28794,Segunda Mano,2011,19291
2019-09-26,20537,14,25090,Segunda Mano,2013,21532
2015-11-18,20538,14,22874,Nuevo,2015,31496
2015-06-15,20539,11,24480,Nuevo,2015,29997
2019-07-17,20540,16,23086,Nuevo,2019,38093
2017-01-05,20541,9,5999,Segunda Mano,2014,31127
2021-05-15,20542,5,14864,Segunda Mano,2020,18086
2017-08-08,20543,9,22276,Segunda Mano,2005,25460
2019-08-14,20544,8,23611,Segunda Mano,2007,23774
2019-12-30,20545,11,20342,Nuevo,2019,30482
2023-08-25,20546,13,28710,Segunda Mano,2021,47989
2017-08-04,20547,3,17996,Segunda Mano,2007,22515
2017-08-17,20548,3,29925,Segunda Mano,2003,17977
2016-01-22,20549,3,10223,Segunda Mano,2015,24667
2016-01-06,20550,5,3487,Nuevo,2016,21307
2022-01-09,20551,10,21620,Segunda Mano,2010,22406
2019-05-12,20552,12,17621,Nuevo,2019,38188
2017-11-12,20553,9,9144,Segunda Mano,2015,29820
2016-10-14,20554,12,18905,Nuevo,2016,48004
2023-02-05,20555,8,7408,Nuevo,2023,40794
2019-04-18,20556,14,5862,Segunda Mano,2013,16552
2015-05-26,20557,17,13786,Segunda Mano,2006,18503
2019-09-08,20558,9,2718,Nuevo,2019,44471
2017-03-07,20559,6,5960,Segunda Mano,2013,21035
2017-04-04,20560,14,25354,Nuevo,2017,30958
2021-03-23,20561,4,16699,Segunda Mano,2006,19934
2020-10-07,20562,9,4866,Nuevo,2020,41855
2020-07-17,20563,2,5971,Segunda Mano,2016,18589
2021-03-07,20564,18,5952,Segunda Mano,2015,23092
2022-09-09,20565,8,21517,Nuevo,2022,40057
2016-10-22,20566,17,14945,Nuevo,2016,28397
2015-05-07,20567,14,23634,Segunda Mano,2004,20796
2016-08-04,20568,6,4567,Segunda Mano,2012,34161
2015-10-16,20569,5,24184,Nuevo,2015,20549
2022-12-04,20570,15,25418,Segunda Mano,2020,19719
2022-08-15,20571,9,14079,Segunda Mano,2015,30832
2018-03-29,20572,10,12481,Segunda Mano,2012,34612
2023-03-04,20573,9,5847,Nuevo,2023,52701
2022-03-16,20574,4,5230,Nuevo,2022,40968
2018-09-21,20575,11,12411,Nuevo,2018,29672
2021-10-18,20576,13,4856,Segunda Mano,2009,33600
2022-04-03,20577,18,2778,Segunda Mano,2009,15518
2023-01-25,20578,13,6747,Nuevo,2023,55746
2016-03-31,20579,16,19292,Segunda Mano,2001,20445
2019-12-30,20580,13,1240,Segunda Mano,2004,35603
2016-04-13,20581,12,23144,Segunda Mano,2006,25686
2018-06-21,20582,17,20433,Segunda Mano,2013,22087
2020-12-22,20583,10,398,Nuevo,2020,47737
2015-02-23,20584,5,10115,Segunda Mano,2001,13213
2023-03-30,20585,9,26233,Nuevo,2023,52735
2018-01-22,20586,9,620,Segunda Mano,2012,30632
2021-06-28,20587,3,28449,Segunda Mano,2019,29841
2015-01-12,20588,17,3272,Segunda Mano,2008,16667
2023-09-12,20589,9,15219,Segunda Mano,2020,24666
2018-05-23,20590,4,13488,Nuevo,2018,28299
2016-12-13,20591,1,1693,Segunda Mano,2001,15404
2020-05-25,20592,9,25298,Nuevo,2020,52669
2016-07-06,20593,12,27802,Nuevo,2016,54696
2017-04-12,20594,15,17493,Segunda Mano,2013,16139
2022-04-01,20595,4,782,Segunda Mano,2012,24924
2023-12-19,20596,5,3702,Segunda Mano,2020,19205
2023-03-16,20597,10,28259,Nuevo,2023,43704
2015-05-10,20598,11,20802,Segunda Mano,2013,24491
2021-01-19,20599,9,19576,Segunda Mano,2009,24623
2017-07-25,20600,6,17130,Segunda Mano,2002,15674
2019-03-05,20601,9,11913,Segunda Mano,2016,41339
2022-09-07,20602,16,26900,Segunda Mano,2008,20141
2023-11-28,20603,20,2714,Segunda Mano,2016,28726
2023-05-04,20604,12,7645,Segunda Mano,2022,30010
2021-05-29,20605,8,10133,Segunda Mano,2013,33576
2015-08-06,20606,4,14377,Segunda Mano,2014,23533
2019-11-23,20607,18,16523,Segunda Mano,2012,21269
2023-11-25,20608,9,9178,Segunda Mano,2011,26410
2015-12-10,20609,4,3392,Segunda Mano,2004,22917
2020-03-29,20610,9,29939,Nuevo,2020,54410
2018-05-18,20611,6,21162,Segunda Mano,2011,26359
2015-09-11,20612,15,18974,Segunda Mano,2001,11860
2015-05-08,20613,4,23637,Segunda Mano,2002,16679
2016-04-12,20614,6,22101,Segunda Mano,2002,18831
2016-07-19,20615,1,5718,Segunda Mano,2005,17516
2019-07-13,20616,5,20268,Segunda Mano,2006,12394
2017-05-17,20617,8,7544,Nuevo,2017,51948
2018-04-09,20618,19,6955,Segunda Mano,2010,13332
2020-07-15,20619,8,12943,Segunda Mano,2011,24254
2020-06-01,20620,13,19964,Segunda Mano,2010,33372
2020-11-25,20621,11,22883,Segunda Mano,2006,18244
2021-02-01,20622,17,24025,Segunda Mano,2017,21273
2019-10-18,20623,14,24562,Segunda Mano,2006,12993
2016-02-02,20624,5,15159,Segunda Mano,2012,16651
2022-11-13,20625,12,10523,Nuevo,2022,38608
2016-06-18,20626,11,29758,Segunda Mano,2002,18253
2022-12-12,20627,19,17231,Segunda Mano,2010,12639
2022-02-07,20628,18,20832,Nuevo,2022,30039
2020-04-20,20629,15,2703,Nuevo,2020,20513
2017-08-08,20630,10,14477,Segunda Mano,2014,28303
2018-01-29,20631,15,20187,Segunda Mano,2007,16307
2017-09-03,20632,13,14455,Segunda Mano,2015,29404
2019-11-21,20633,1,18234,Segunda Mano,2012,21483
2020-05-16,20634,12,25566,Nuevo,2020,54118
2017-07-17,20635,6,27545,Nuevo,2017,45630
2022-05-20,20636,17,26707,Segunda Mano,2015,18777
2015-07-26,20637,11,18551,Segunda Mano,2001,24882
2022-06-09,20638,7,2798,Segunda Mano,2017,28357
2022-03-20,20639,14,19085,Nuevo,2022,29472
2017-09-25,20640,9,15687,Segunda Mano,2016,29260
2016-12-13,20641,5,22966,Segunda Mano,2015,14260
2016-07-06,20642,17,26628,Nuevo,2016,25590
2017-10-23,20643,13,27305,Segunda Mano,2011,41636
2017-08-13,20644,8,24647,Segunda Mano,2005,25148
2021-03-24,20645,14,9749,Segunda Mano,2014,25824
2022-02-23,20646,6,17468,Segunda Mano,2020,33310
2017-07-13,20647,20,940,Segunda Mano,2003,23483
2020-06-18,20648,2,15501,Segunda Mano,2011,18608
2022-05-29,20649,14,12047,Segunda Mano,2018,26373
2021-06-25,20650,14,15568,Segunda Mano,2017,24417
2022-04-05,20651,2,7708,Nuevo,2022,37237
2023-10-19,20652,14,17077,Segunda Mano,2018,21308
2017-01-14,20653,19,2164,Nuevo,2017,30977
2022-10-27,20654,16,8824,Nuevo,2022,36047
2023-01-02,20655,7,4824,Segunda Mano,2009,17732
2021-11-29,20656,15,28642,Nuevo,2021,19955
2020-01-17,20657,10,20307,Segunda Mano,2007,21993
2017-06-02,20658,12,14875,Segunda Mano,2002,32637
2015-07-19,20659,8,15905,Segunda Mano,2014,43151
2018-01-20,20660,2,20516,Nuevo,2018,37727
2015-12-24,20661,20,20338,Segunda Mano,2014,26515
2016-03-13,20662,7,17224,Nuevo,2016,46329
2015-11-20,20663,9,21738,Segunda Mano,2007,30030
2023-07-25,20664,14,28921,Segunda Mano,2020,18843
2023-12-27,20665,18,13600,Segunda Mano,2012,14766
2015-10-03,20666,16,23326,Segunda Mano,2001,17522
2019-12-26,20667,3,10277,Nuevo,2019,38795
2020-11-28,20668,15,9926,Segunda Mano,2012,17144
2018-11-06,20669,9,8177,Segunda Mano,2012,32378
2020-04-20,20670,5,12807,Nuevo,2020,21603
2019-08-10,20671,9,4835,Segunda Mano,2007,30372
2015-09-29,20672,13,19291,Segunda Mano,2005,32707
2016-05-18,20673,19,19469,Segunda Mano,2002,16008
2017-11-26,20674,11,25306,Nuevo,2017,34527
2015-10-22,20675,10,14648,Nuevo,2015,34123
2021-01-07,20676,8,14995,Nuevo,2021,52871
2023-04-16,20677,7,25703,Segunda Mano,2011,17900
2015-05-03,20678,3,6243,Segunda Mano,2002,21708
2022-05-23,20679,18,18703,Nuevo,2022,33683
2019-12-27,20680,9,23335,Segunda Mano,2008,18210
2019-04-24,20681,12,8504,Segunda Mano,2012,24846
2016-02-09,20682,11,10660,Nuevo,2016,36120
2020-05-14,20683,6,6660,Segunda Mano,2009,19839
2022-01-25,20684,14,2745,Segunda Mano,2011,22986
2019-10-06,20685,6,7703,Nuevo,2019,33888
2018-11-10,20686,11,16150,Segunda Mano,2016,27378
2022-07-31,20687,16,12447,Nuevo,2022,28039
2019-07-22,20688,14,2327,Segunda Mano,2007,22449
2020-09-14,20689,13,4739,Segunda Mano,2013,40662
2021-06-14,20690,9,22250,Segunda Mano,2013,38858
2017-04-05,20691,4,27350,Segunda Mano,2015,25845
2018-02-25,20692,2,4494,Segunda Mano,2010,18989
2015-02-06,20693,11,27906,Nuevo,2015,29921
2022-04-04,20694,2,1697,Segunda Mano,2021,35137
2019-07-09,20695,14,1093,Segunda Mano,2008,19137
2023-05-26,20696,14,7369,Nuevo,2023,34105
2019-04-01,20697,15,13931,Nuevo,2019,27363
2023-01-22,20698,3,6070,Segunda Mano,2010,21233
2017-10-26,20699,7,15637,Segunda Mano,2003,15282
2021-10-18,20700,3,780,Segunda Mano,2009,20303
2019-12-09,20701,11,8643,Segunda Mano,2010,26291
2016-02-28,20702,13,23273,Nuevo,2016,63604
2017-12-04,20703,11,19120,Segunda Mano,2011,27378
2019-03-08,20704,11,19063,Segunda Mano,2016,30027
2018-11-18,20705,3,28641,Segunda Mano,2012,21034
2021-02-26,20706,7,5293,Nuevo,2021,38996
2021-02-27,20707,17,29995,Nuevo,2021,25425
2018-06-04,20708,14,27424,Nuevo,2018,37899
2015-11-23,20709,12,28011,Segunda Mano,2000,22649
2017-06-01,20710,11,16208,Segunda Mano,2009,26794
2022-03-12,20711,13,3474,Segunda Mano,2013,29109
2023-07-23,20712,5,526,Nuevo,2023,27676
2019-07-04,20713,10,18576,Segunda Mano,2009,24120
2016-09-30,20714,5,18488,Nuevo,2016,24488
2017-12-07,20715,12,9861,Segunda Mano,2013,27900
2018-08-07,20716,12,21637,Segunda Mano,2017,30905
2018-03-04,20717,6,10090,Nuevo,2018,31983
2015-05-02,20718,10,9971,Segunda Mano,2003,24991
2023-09-26,20719,11,2827,Nuevo,2023,40080
2021-12-07,20720,9,400,Segunda Mano,2014,35168
2016-07-30,20721,12,6231,Nuevo,2016,42928
2023-12-18,20722,8,27618,Nuevo,2023,46833
2022-10-01,20723,11,15396,Segunda Mano,2021,21770
2018-04-20,20724,8,23675,Nuevo,2018,50006
2019-04-16,20725,9,19539,Segunda Mano,2007,36422
2019-12-12,20726,11,6421,Segunda Mano,2016,21986
2018-03-18,20727,10,11332,Segunda Mano,2006,20104
2017-04-17,20728,13,1048,Segunda Mano,2005,30785
2019-09-05,20729,12,13818,Nuevo,2019,49557
2018-12-14,20730,18,22622,Segunda Mano,2003,15663
2022-01-07,20731,5,21464,Nuevo,2022,22652
2017-11-25,20732,6,4821,Segunda Mano,2011,23881
2017-01-11,20733,12,22,Segunda Mano,2005,31552
2015-06-26,20734,14,14563,Segunda Mano,2002,22809
2019-11-30,20735,17,5626,Segunda Mano,2005,16260
2021-03-28,20736,3,29816,Segunda Mano,2011,28293
2016-12-13,20737,11,14090,Segunda Mano,2015,33334
2021-06-15,20738,14,24474,Nuevo,2021,29809
2015-12-03,20739,12,15257,Segunda Mano,2005,25354
2015-12-10,20740,17,10013,Segunda Mano,2005,15838
2021-03-27,20741,15,10398,Segunda Mano,2015,17169
2021-01-23,20742,9,25310,Segunda Mano,2006,22355
2022-04-23,20743,15,26306,Nuevo,2022,26798
2023-03-08,20744,15,14387,Segunda Mano,2017,19186
2018-09-09,20745,17,12454,Segunda Mano,2007,11907
2023-01-05,20746,7,26097,Nuevo,2023,39843
2017-06-27,20747,1,20180,Nuevo,2017,29589
2019-08-12,20748,14,6866,Nuevo,2019,32435
2021-10-11,20749,9,18722,Nuevo,2021,41763
2018-12-13,20750,12,5327,Segunda Mano,2005,30429
2018-09-15,20751,15,19623,Nuevo,2018,22471
2015-02-21,20752,8,5712,Nuevo,2015,52514
2019-09-05,20753,3,22381,Segunda Mano,2012,26843
2017-04-07,20754,15,21723,Nuevo,2017,20740
2023-09-29,20755,5,17238,Segunda Mano,2011,18700
2019-02-04,20756,11,25673,Segunda Mano,2005,19402
2018-11-29,20757,13,15921,Nuevo,2018,61342
2015-02-15,20758,12,25361,Segunda Mano,2009,31352
2023-06-09,20759,9,25580,Segunda Mano,2015,28147
2018-01-11,20760,3,5210,Segunda Mano,2009,19192
2016-05-26,20761,10,3339,Nuevo,2016,35695
2017-09-10,20762,4,29320,Segunda Mano,2007,19537
2021-04-09,20763,1,16461,Segunda Mano,2019,20827
2021-05-22,20764,12,28528,Segunda Mano,2016,38097
2015-08-06,20765,13,26245,Nuevo,2015,60351
2023-03-02,20766,11,23600,Segunda Mano,2008,18533
2015-01-08,20767,4,7398,Nuevo,2015,35763
2022-12-10,20768,7,25039,Nuevo,2022,47886
2015-05-30,20769,10,9264,Nuevo,2015,35108
2017-12-10,20770,4,7968,Segunda Mano,2007,14213
2019-10-21,20771,8,12322,Nuevo,2019,40714
2020-02-20,20772,18,19529,Segunda Mano,2018,19779
2016-10-26,20773,14,24887,Segunda Mano,2012,30400
2019-01-10,20774,18,259,Segunda Mano,2013,23647
2020-02-16,20775,1,23741,Segunda Mano,2015,18596
2022-09-12,20776,5,17868,Segunda Mano,2015,15434
2019-11-27,20777,18,27480,Segunda Mano,2005,18232
2015-01-06,20778,4,6185,Segunda Mano,2000,15852
2015-08-11,20779,20,11741,Nuevo,2015,33709
2020-06-04,20780,2,21642,Nuevo,2020,44603
2019-04-30,20781,15,22650,Segunda Mano,2008,15348
2018-11-12,20782,1,16498,Segunda Mano,2015,17958
2018-09-19,20783,7,12915,Segunda Mano,2004,21428
2017-06-19,20784,16,13368,Segunda Mano,2015,17570
2019-03-17,20785,15,8112,Nuevo,2019,28428
2016-03-11,20786,11,17720,Nuevo,2016,36011
2016-07-17,20787,12,1944,Segunda Mano,2006,31423
2019-07-26,20788,16,20127,Segunda Mano,2011,21276
2018-04-22,20789,12,12958,Nuevo,2018,53982
2023-10-15,20790,6,8757,Segunda Mano,2020,25551
2020-03-25,20791,8,1155,Segunda Mano,2005,32178
2018-05-16,20792,16,25253,Nuevo,2018,31111
2018-01-24,20793,9,10009,Nuevo,2018,40311
2018-03-27,20794,18,3911,Segunda Mano,2014,22449
